Order_ID,Order_Date,Ship_Date,Delivery_Date,Supplier_Name,Supplier_Location,Warehouse_Location,Product_Category,Product_ID,Quantity,Unit_Price,Total_Cost,Shipping_Cost,Shipping_Mode,Delivery_Status,Delay_Days,Payment_Method,Customer_Type,Region,Returned
ORD-63883,2022/09/09,2022-09-10,2022-09-20,GLOBAL TECH,Mumbai,Main_Hub,Clothing,PROD-421,82,424.68,35316.76,16.12,Sea,Delayed,-1.0,Credit Card,Retail,N,
ORD-96991,01/10/2023,,2023-01-27,Global Tech Inc,DE,Main_Hub,Electronics,PROD-779,85,,0.0,88.09,Road,On-Time,0.0,UPI,Wholesale,West,No
ORD-68447,21-08-2023,2023-08-26,2023-08-26,ABC Corp,"Shanghai, CN",Main_Hub,Industrial Tools,PROD-845,0,431.59,0.0,26.59,Rail,Cancelled,3.0,UPI,Retail,West,Yes
ORD-28643,,2023-10-24,2023-11-05,Apex Logistics Inc,"Shanghai, CN",Main_Hub,Office Supplies,PROD-521,12,93.48,1121.76,26.72,Road,Cancelled,7.0,UPI,Retail,West,Yes
ORD-48780,08/18/2023,2023-08-19,2023-08-27,GLOBAL TECH,"London, UK",WH-Alpha,Furniture,PROD-345,67,309.28,20721.76,,ROAD  ,On-Time,-1.0,Net Banking,Retail,South,
ORD-18609,,2022-12-01,2022-11-30,apex logistics,FRANCE,WH-Alpha,Furniture,PROD-656,13,333.72,4338.360000000001,40.16,Sea,On-Time,10.0,Net Banking,Retail,North,No
ORD-14082,,,2023-01-29,GlobalTech,DE,WH-Alpha,Furniture,PROD-303,22,132.32,2911.04,27.52,Road,Delayed,4.0,Cash,Wholesale,East,No
ORD-26614,,2023-05-08,2023-05-08,GlobalTech,Mumbai,WH-Gamma,Industrial Tools,PROD-512,0,417.86,0.0,60.62,Road,On-Time,10.0,Credit Card,Retail,East,
ORD-47002,20-10-2023,2023-10-25,2023-11-07,IndustrialSuppliesLtd,,WH-Gamma,Furniture,PROD-486,84,480.19,40441.96,60.29,AIR  ,On-Time,5.0,Cash,Corporate,S,
ORD-64377,09/05/2022,2022-09-10,2022-09-14,apex logistics,"London, UK",WH-Alpha,Furniture,PROD-525,20,264.02,5280.4,80.73,Sea,Delayed,0.0,Net Banking,Wholesale,West,No
ORD-11007,11/30/2023,2023-12-04,2023-12-04,Apex Logistics Inc,"New York, USA",WH-Alpha,Office Supplies,PROD-679,75,325.53,24414.749999999996,6.1,Sea,Delayed,11.0,Credit Card,Corporate,East,
ORD-96535,07/10/2022,2022-07-14,2022-07-27,Apex Logistics Inc,DE,Main_Hub,Furniture,PROD-386,90,499.17,44925.3,15.78,Sea,Cancelled,3.0,Deb_Card,Corporate,East,No
ORD-27601,01/21/2023,2023-01-23,2023-01-29,Global Tech Inc,Mumbai,WH-Beta,Clothing,PROD-755,65,284.73,18507.45,33.68,Road,Delayed,11.0,Net Banking,Wholesale,East,Yes
ORD-81211,2022/08/18,2022-08-16,2022-08-26,apex logistics,Mumbai,WH-Beta,Industrial Tools,PROD-873,11,97.4,1071.4,75.08,AIR  ,Delayed,12.0,Credit Card,Retail,East,Yes
ORD-19666,23-01-2022,2022-01-24,2022-02-01,ABC Corp,"New York, USA",WH-Beta,Clothing,PROD-293,29,136.45,3957.0499999999997,47.51,RAIL  ,On-Time,10.0,Deb_Card,Retail,North,No
ORD-82339,08/22/2022,2022-08-24,2022-09-09,apex logistics,DE,WH-Beta,Electronics,PROD-516,38,271.34,10310.919999999998,66.5,Air,Delayed,14.0,Net Banking,Corporate,S,No
ORD-23947,07-11-2023,2023-11-12,,global tech,FRANCE,WH-Gamma,Furniture,PROD-992,73,26.37,1925.01,35.46,Air,Cancelled,1.0,Deb_Card,Wholesale,West,
ORD-17567,,2023-11-21,2023-12-01,global tech,"New York, USA",WH-Alpha,Industrial Tools,PROD-446,40,494.01,19760.4,19.24,Rail,Cancelled,3.0,Deb_Card,Wholesale,North,
ORD-33508,12/17/2022,2022-12-21,2022-12-22,Apex Logistics Inc,Mumbai,Main_Hub,Industrial Tools,PROD-619,46,264.51,12167.46,9.18,AIR  ,Cancelled,0.0,Net Banking,Corporate,East,
ORD-72991,07/26/2022,2022-07-24,2022-08-07,industrial supplies ltd,"New York, USA",WH-Gamma,Office Supplies,PROD-484,98,420.37,41196.26,34.15,Road,Cancelled,6.0,Net Banking,Wholesale,East,No
ORD-96628,09/09/2022,2022-09-13,2022-09-16,GlobalTech,Mumbai,WH-Beta,Office Supplies,PROD-848,21,316.24,6641.04,40.79,Rail,On-Time,14.0,Cash,Retail,South,
ORD-61502,,2022-05-14,2022-05-28,ABC Corp,"New York, USA",WH-Gamma,Industrial Tools,PROD-737,34,247.86,8427.24,67.11,AIR  ,On-Time,,Deb_Card,Corporate,E,
ORD-96706,03-06-2023,2023-06-06,2023-06-06,Global Tech Inc,Mumbai,Main_Hub,Clothing,PROD-411,43,256.29,11020.470000000001,56.76,SEA  ,On-Time,,UPI,Retail,South,Yes
ORD-83792,30-03-2023,2023-04-01,2023-04-03,industrial supplies ltd,"New York, USA",WH-Alpha,Industrial Tools,PROD-731,82,192.48,15783.359999999999,26.22,Rail,Cancelled,,Cash,Retail,North,
ORD-96533,2022/12/10,2022-12-13,,ABC Corp,"New York, USA",Main_Hub,Electronics,PROD-172,53,267.71,14188.63,33.65,Road,Cancelled,-1.0,Net Banking,Corporate,S,
ORD-20084,22-10-2022,2022-10-20,2022-11-03,Global Tech,"London, UK",Main_Hub,Industrial Tools,PROD-720,43,236.66,10545.38,76.03,Air,On-Time,,Net Banking,Retail,West,
ORD-23587,02/24/2022,2022-02-28,2022-03-10,abc corp,"Shanghai, CN",WH-Beta,Furniture,PROD-690,3,21.85,65.55000000000001,28.31,Air,Delayed,0.0,Deb_Card,Retail,East,No
ORD-73298,06/03/2023,2023-06-06,2023-06-06,global tech,,WH-Alpha,Office Supplies,PROD-591,85,485.85,41297.25,42.3,Air,Delayed,-1.0,UPI,Corporate,East,No
ORD-46265,03/17/2023,,,global tech,"Shanghai, CN",WH-Alpha,Clothing,PROD-655,80,421.86,33748.8,52.94,Rail,On-Time,6.0,Deb_Card,Retail,West,No
ORD-80048,02/19/2023,2023-02-22,2023-03-06,Global Tech Inc,FRANCE,Main_Hub,Clothing,PROD-811,31,381.28,12263.679999999998,,ROAD  ,Delayed,,UPI,Wholesale,East,Yes
ORD-28595,,2022-09-30,2022-10-14,Industrial Supplies Ltd,,WH-Alpha,Industrial Tools,PROD-996,65,325.55,21160.75,56.71,Sea,On-Time,,Credit Card,Retail,South,
ORD-64950,10/24/2023,2023-10-29,2023-11-11,global tech,"New York, USA",WH-Beta,Electronics,PROD-428,10,207.84,2078.4,74.86,Air,Cancelled,-2.0,UPI,Wholesale,West,Yes
ORD-45665,2023/08/12,2023-08-13,2023-08-31,Apex Logistics Inc,"Shanghai, CN",WH-Gamma,Clothing,PROD-972,61,,0.0,53.84,Road,Delayed,13.0,UPI,Corporate,North,Yes
ORD-89887,14-03-2023,2023-03-17,2023-03-17,apex logistics,DE,WH-Gamma,Furniture,PROD-810,17,340.5,5788.5,5.19,Road,On-Time,6.0,Cash,Wholesale,West,Yes
ORD-99593,10/16/2022,2022-10-20,2022-10-23,Apex Logistics,FRANCE,WH-Gamma,Electronics,PROD-216,55,493.16,27123.800000000003,28.87,Rail,On-Time,8.0,Credit Card,Wholesale,West,
ORD-56357,05/15/2022,2022-05-19,,Global Tech,Mumbai,Main_Hub,Industrial Tools,PROD-959,37,52.63,1947.3100000000002,17.34,Rail,On-Time,,Deb_Card,Wholesale,West,Yes
ORD-70505,04/14/2022,2022-04-19,2022-04-19,global tech,"Shanghai, CN",WH-Gamma,Furniture,PROD-325,23,356.63,8384.49,32.01,Road,Cancelled,,UPI,Wholesale,West,No
ORD-16880,08-11-2023,2023-11-11,2023-11-11,Global Tech,"London, UK",WH-Gamma,Furniture,PROD-826,66,198.45,13097.699999999999,17.11,Air,Delayed,1.0,Net Banking,Wholesale,West,No
ORD-33022,05-01-2022,2022-01-07,,Apex Logistics Inc,"New York, USA",WH-Alpha,Electronics,PROD-758,96,140.15,13454.400000000001,77.77,Rail,On-Time,0.0,Credit Card,Retail,North,Yes
ORD-46509,2022/07/17,2022-07-19,2022-08-03,apex logistics,"New York, USA",WH-Beta,Furniture,PROD-417,7,172.04,1204.28,,RAIL  ,Delayed,15.0,Deb_Card,Corporate,North,No
ORD-72784,,,2023-06-20,ApexLogistics,Mumbai,WH-Gamma,Furniture,PROD-400,1,284.02,284.02,71.52,RAIL  ,On-Time,,Credit Card,Corporate,E,
ORD-13694,06/23/2023,2023-06-27,2023-07-13,Industrial Supplies Ltd Inc,FRANCE,WH-Beta,Electronics,PROD-920,26,231.39,6016.139999999999,,Air,Cancelled,2.0,Cash,Wholesale,West,No
ORD-12757,,,2023-11-08,abc corp,DE,WH-Alpha,Clothing,PROD-422,84,391.36,32874.24,70.28,RAIL  ,Cancelled,6.0,Net Banking,Retail,North,Yes
ORD-49289,,2022-03-12,2022-03-20,industrial supplies ltd,"Shanghai, CN",WH-Beta,Office Supplies,PROD-843,21,241.14,5293.94,,RAIL  ,On-Time,8.0,Cash,Corporate,South,No
ORD-82768,2022/09/19,2022-09-24,2022-09-30,abc corp,Mumbai,WH-Gamma,Industrial Tools,PROD-428,84,358.35,30101.4,8.04,Road,Delayed,13.0,Net Banking,Corporate,West,Yes
ORD-17806,05-02-2023,2023-02-09,2023-02-16,Industrial Supplies Ltd,FRANCE,WH-Gamma,Office Supplies,PROD-353,28,329.11,9215.08,79.51,SEA  ,On-Time,-2.0,UPI,Wholesale,South,Yes
ORD-34957,,2023-08-06,2023-08-21,ApexLogistics,Mumbai,WH-Alpha,Office Supplies,PROD-812,28,257.39,7206.92,98.12,Air,Delayed,8.0,Credit Card,Corporate,North,
ORD-59689,06/07/2022,2022-06-12,,abc corp,"New York, USA",WH-Gamma,Furniture,PROD-265,38,465.62,17693.56,44.95,Road,Cancelled,10.0,Cash,Wholesale,North,
ORD-77952,,,2022-05-28,Industrial Supplies Ltd Inc,"New York, USA",Main_Hub,Office Supplies,PROD-710,1,420.52,420.52,5.71,RAIL  ,Delayed,,UPI,Wholesale,East,
ORD-12552,,2022-04-16,2022-04-28,abc corp,"Shanghai, CN",WH-Gamma,Office Supplies,PROD-499,90,151.43,13628.7,91.74,Sea,Cancelled,,Deb_Card,Retail,West,
ORD-72873,2022/10/12,2022-10-16,2022-10-26,Industrial Supplies Ltd Inc,"Shanghai, CN",WH-Gamma,Electronics,PROD-609,0,469.75,0.0,19.82,Air,Cancelled,14.0,Net Banking,Wholesale,East,
ORD-45112,2023/05/21,,2023-06-01,Global Tech,FRANCE,WH-Alpha,Furniture,PROD-609,32,278.12,8899.84,13.43,Sea,On-Time,3.0,Deb_Card,Wholesale,South,
ORD-14635,,2023-04-25,2023-05-14,ABCCorp,"New York, USA",WH-Beta,Furniture,PROD-294,95,437.5,41562.5,99.68,Rail,Cancelled,-1.0,UPI,Corporate,South,
ORD-37460,,2022-12-15,2022-12-26,Global Tech Inc,,WH-Gamma,Office Supplies,PROD-603,84,457.28,38411.52,96.79,ROAD  ,On-Time,15.0,UPI,Retail,South,Yes
ORD-19545,,2022-03-16,2022-03-26,Apex Logistics,"New York, USA",WH-Beta,Clothing,PROD-973,36,355.71,12805.56,37.5,Rail,On-Time,13.0,Deb_Card,Corporate,North,No
ORD-12128,2022/11/06,,2022-11-24,GlobalTech,Mumbai,WH-Gamma,Clothing,PROD-422,41,288.72,11837.52,31.3,Road,Delayed,5.0,UPI,Retail,N,Yes
ORD-69446,31-10-2022,2022-11-02,2022-11-16,GLOBAL TECH,,WH-Beta,Industrial Tools,PROD-695,41,473.75,19423.75,10.98,ROAD  ,Delayed,4.0,Net Banking,Corporate,West,No
ORD-30644,,,2023-07-15,Global Tech Inc,Mumbai,Main_Hub,Industrial Tools,PROD-419,74,230.67,17069.579999999998,75.9,Sea,Delayed,11.0,UPI,Wholesale,North,
ORD-94320,27-04-2023,2023-04-29,2023-05-01,APEX LOGISTICS,"New York, USA",WH-Beta,Office Supplies,PROD-992,0,478.8,0.0,21.24,Rail,Cancelled,9.0,Credit Card,Retail,North,Yes
ORD-81509,2023/09/30,2023-10-02,2023-10-16,Apex Logistics,DE,WH-Beta,Furniture,PROD-259,20,382.46,7649.2,72.06,Rail,On-Time,14.0,Deb_Card,Wholesale,East,
ORD-21708,03/04/2022,,2022-03-08,global tech,"London, UK",WH-Gamma,Electronics,PROD-654,22,327.16,7197.52,32.49,AIR  ,Cancelled,13.0,UPI,Retail,E,No
ORD-92674,07/08/2023,,2023-07-19,ApexLogistics,Mumbai,WH-Beta,Office Supplies,PROD-314,42,217.81,9148.02,47.72,Air,Delayed,9.0,Cash,Retail,South,No
ORD-93050,03/12/2022,2022-03-17,2022-03-17,global tech,"London, UK",WH-Beta,Office Supplies,PROD-190,27,89.89,2808.03,42.49,AIR  ,Delayed,6.0,UPI,Corporate,South,No
ORD-34267,,2023-09-19,2023-09-21,ABC Corp,Mumbai,WH-Alpha,Office Supplies,PROD-615,7,303.57,2124.99,99.22,Sea,On-Time,,Deb_Card,Corporate,E,
ORD-14288,2022/10/07,2022-10-08,2022-10-22,Apex Logistics,"New York, USA",Main_Hub,Furniture,PROD-762,67,217.12,14547.04,66.22,Sea,Cancelled,3.0,UPI,Retail,East,Yes
ORD-99733,2023/09/17,2023-09-18,2023-10-01,Industrial Supplies Ltd,Mumbai,WH-Gamma,Industrial Tools,PROD-656,45,496.06,22322.7,,AIR  ,Cancelled,-2.0,Net Banking,Retail,North,No
ORD-47762,,2023-01-23,2023-02-09,industrial supplies ltd,,WH-Gamma,Electronics,PROD-637,75,183.57,13767.75,90.12,Rail,Delayed,7.0,Cash,Wholesale,South,No
ORD-15726,10/18/2023,2023-10-21,2023-11-07,Global Tech Inc,,Main_Hub,Industrial Tools,PROD-773,21,265.04,5565.84,27.36,AIR  ,C@nc3ll3d,8.0,Net Banking,Wholesale,North,No
ORD-75107,02/16/2022,2022-02-18,2022-02-27,Apex Logistics Inc,"Shanghai, CN",Main_Hub,Office Supplies,PROD-503,46,338.02,15548.919999999998,88.32,Sea,Delayed,,Deb_Card,Wholesale,North,
ORD-42527,10/04/2022,2022-10-05,2022-10-09,Industrial Supplies Ltd Inc,FRANCE,WH-Alpha,Office Supplies,PROD-211,33,224.72,7791.76,29.69,RAIL  ,On-Time,,UPI,Wholesale,East,
ORD-32871,12/29/2022,2022-12-30,2023-01-10,ABC Corp,"London, UK",WH-Beta,Electronics,PROD-507,68,368.1,25030.800000000003,51.81,Air,Cancelled,,UPI,Wholesale,South,No
ORD-57400,07-06-2022,2022-06-11,2022-06-25,GLOBAL TECH,"New York, USA",WH-Beta,Office Supplies,PROD-528,2,,0.0,,ROAD  ,Cancelled,0.0,Deb_Card,Corporate,West,Yes
ORD-31805,,2022-10-21,2022-10-25,ABC CORP,"Shanghai, CN",WH-Alpha,Electronics,PROD-509,54,319.51,17253.54,7.5,Road,Cancelled,1.0,Deb_Card,Retail,East,
ORD-97500,,2023-06-15,2023-06-19,GlobalTech,FRANCE,WH-Beta,Industrial Tools,PROD-335,66,191.43,12634.380000000001,88.71,Sea,Delayed,3.0,UPI,Retail,East,
ORD-29976,01/04/2022,2022-01-09,2022-01-23,Industrial Supplies Ltd Inc,FRANCE,WH-Alpha,Furniture,PROD-349,88,439.21,38650.479999999996,88.68,Rail,Delayed,13.0,Net Banking,Corporate,West,
ORD-10942,11-10-2022,2022-10-13,2022-10-27,Industrial Supplies Ltd,"London, UK",Main_Hub,Furniture,PROD-933,14,250.64,3508.96,31.25,Rail,On-Time,12.0,Deb_Card,Corporate,West,No
ORD-54966,2022/02/01,2022-02-06,2022-02-09,abc corp,"New York, USA",WH-Alpha,Electronics,PROD-406,12,311.32,3988.84,92.34,SEA  ,On-Time,3.0,UPI,Corporate,South,Yes
ORD-65518,,2023-04-21,2023-05-03,Apex Logistics Inc,Mumbai,WH-Beta,Clothing,PROD-289,84,233.34,19600.56,,AIR  ,On-Time,2.0,Net Banking,Wholesale,East,Yes
ORD-85674,17-07-2022,2022-07-22,2022-07-22,Global Tech Inc,DE,WH-Beta,Clothing,PROD-911,13,440.02,5720.26,88.38,Sea,On-Time,10.0,Deb_Card,Retail,North,No
ORD-63645,16-01-2023,2023-01-17,2023-02-04,apex logistics,"Shanghai, CN",WH-Alpha,Furniture,PROD-624,9999,321.96,3219278.0399999996,90.08,Sea,Cancelled,-2.0,Deb_Card,Retail,North,No
ORD-74157,2022/06/03,2022-06-06,2022-06-15,Apex Logistics Inc,"New York, USA",WH-Beta,Clothing,PROD-929,29,179.15,5195.35,16.66,SEA  ,Cancelled,11.0,Cash,Retail,South,No
ORD-91927,01-03-2023,2023-03-03,,industrial supplies ltd,"Shanghai, CN",WH-Alpha,Clothing,PROD-135,57,65.63,3740.91,89.81,Air,On-Time,9.0,Credit Card,Corporate,South,
ORD-17592,05/28/2022,2022-06-02,2022-05-31,ApexLogistics,"New York, USA",Main_Hub,Office Supplies,PROD-717,50,167.01,8350.5,39.16,Road,D3l@y3d,-1.0,Credit Card,Retail,East,Yes
ORD-97833,06/05/2022,2022-06-10,,abc corp,"London, UK",Main_Hub,Electronics,PROD-183,97,271.71,26355.87,,Rail,Cancelled,14.0,Net Banking,Corporate,South,
ORD-96193,2023/03/15,2023-03-20,2023-04-01,Apex Logistics,"New York, USA",Main_Hub,Office Supplies,PROD-199,97,252.53,24495.41,82.53,AIR  ,Cancelled,14.0,Credit Card,Corporate,North,No
ORD-76648,2022/02/26,2022-03-03,2022-03-09,ABC CORP,"New York, USA",Main_Hub,Industrial Tools,PROD-447,93,472.64,43955.52,68.64,Rail,On-Time,12.0,Cash,Retail,East,
ORD-21015,,2022-03-16,2022-03-19,Global Tech,DE,WH-Gamma,Clothing,PROD-365,0,71.22,0.0,21.06,Air,Cancelled,,UPI,Retail,West,No
ORD-76039,12-07-2023,2023-07-16,2023-07-26,ABC Corp Inc,"New York, USA",WH-Gamma,Industrial Tools,PROD-849,9999,438.1,4380561.9,71.65,Road,Cancelled,,Deb_Card,Retail,North,No
ORD-70515,21-08-2023,2023-08-26,2023-09-04,abc corp,Mumbai,WH-Beta,Electronics,PROD-215,95,31.17,2961.15,21.44,RAIL  ,Delayed,,Cash,Wholesale,South,No
ORD-46368,,2023-06-09,2023-06-27,Apex Logistics Inc,,WH-Beta,Office Supplies,PROD-488,64,162.15,10377.6,49.86,Rail,Delayed,,Deb_Card,Retail,North,
ORD-62581,,2023-06-11,2023-06-27,ABCCorp,"Shanghai, CN",Main_Hub,Clothing,PROD-622,88,166.41,14644.08,51.57,RAIL  ,On-Time,,Credit Card,Retail,North,No
ORD-72701,13-02-2023,2023-02-14,2023-02-16,industrial supplies ltd,Mumbai,WH-Alpha,Office Supplies,PROD-276,73,115.79,8452.67,59.19,Rail,Delayed,7.0,Deb_Card,Corporate,West,
ORD-11947,2023/10/10,2023-10-15,,global tech,"London, UK",Main_Hub,Industrial Tools,PROD-402,97,303.56,29445.32,43.35,Sea,Cancelled,,Cash,Corporate,East,
ORD-88246,,2023-08-05,2023-08-11,ApexLogistics,"New York, USA",WH-Beta,Industrial Tools,PROD-720,42,49.61,2083.62,86.38,Air,On-Time,4.0,Credit Card,Wholesale,West,
ORD-95477,,,2022-02-01,Apex Logistics,"New York, USA",WH-Alpha,Electronics,PROD-912,91,83.06,7558.46,89.57,Rail,Delayed,9.0,UPI,Wholesale,West,Yes
ORD-68756,02-05-2022,2022-05-06,2022-05-22,GlobalTech,,WH-Alpha,Electronics,PROD-575,15,413.33,6199.95,69.6,Road,Cancelled,12.0,Credit Card,Corporate,North,Yes
ORD-60197,,2022-05-30,2022-06-16,Apex Logistics Inc,"Shanghai, CN",WH-Gamma,Industrial Tools,PROD-567,14,304.72,4266.08,69.53,ROAD  ,On-Time,1.0,Cash,Corporate,South,No
ORD-42819,,2023-11-14,2023-11-20,ApexLogistics,"Shanghai, CN",Main_Hub,Furniture,PROD-105,62,234.8,14557.6,46.43,RAIL  ,Cancelled,2.0,Net Banking,Corporate,East,Yes
ORD-33509,20-11-2022,2022-11-25,2022-12-09,Apex Logistics Inc,,WH-Beta,Clothing,PROD-874,26,140.73,3658.9799999999996,35.42,Road,Delayed,5.0,Cash,Wholesale,West,Yes
ORD-15075,08/19/2022,2022-08-20,2022-09-05,ABCCorp,"New York, USA",WH-Alpha,Office Supplies,PROD-464,9999,38.88,388761.12000000005,6.24,Air,Delayed,5.0,Deb_Card,Retail,North,No
ORD-83731,30-08-2022,2022-09-01,,abc corp,"London, UK",Main_Hub,Office Supplies,PROD-793,64,489.84,31349.76,17.11,RAIL  ,Cancelled,-2.0,Credit Card,Retail,North,
ORD-27451,2022/12/04,2022-12-07,2022-12-08,IndustrialSuppliesLtd,"New York, USA",Main_Hub,Clothing,PROD-365,28,35.68,999.04,25.77,Sea,On-Time,6.0,Net Banking,Retail,N,No
ORD-94656,01/02/2023,2023-01-07,2023-01-12,Global Tech Inc,"Shanghai, CN",Main_Hub,Office Supplies,PROD-782,20,304.52,6090.4,7.35,RAIL  ,Delayed,5.0,Deb_Card,Corporate,N,No
ORD-30807,2023/06/13,2023-06-14,2023-07-02,ABC Corp Inc,Mumbai,Main_Hub,Industrial Tools,PROD-687,52,87.33,4541.16,90.92,Rail,On-Time,12.0,Cash,Wholesale,S,Yes
ORD-34983,07/05/2023,2023-07-06,2023-07-23,Industrial Supplies Ltd Inc,FRANCE,Main_Hub,Furniture,PROD-216,47,123.77,5817.19,27.86,Sea,Cancelled,14.0,Deb_Card,Corporate,West,Yes
ORD-82465,22-02-2022,2022-02-25,2022-03-03,industrial supplies ltd,FRANCE,WH-Beta,Clothing,PROD-172,78,387.48,30223.440000000002,,Rail,Cancelled,7.0,Deb_Card,Retail,W,
ORD-13390,,2023-02-19,2023-03-07,INDUSTRIAL SUPPLIES LTD,DE,Main_Hub,Furniture,PROD-790,68,127.49,8669.32,20.19,Rail,Delayed,13.0,Cash,Retail,East,No
ORD-22415,09-09-2023,2023-09-13,2023-09-26,IndustrialSuppliesLtd,FRANCE,WH-Alpha,Industrial Tools,PROD-791,84,111.7,9382.800000000001,46.93,Road,Cancelled,11.0,Credit Card,Corporate,South,
ORD-58174,,2023-09-27,2023-10-07,global tech,"Shanghai, CN",WH-Beta,Clothing,PROD-366,27,,0.0,,Road,On-Time,0.0,Credit Card,Retail,East,
ORD-85252,2023/10/05,2023-10-08,2023-10-23,abc corp,"New York, USA",Main_Hub,Electronics,PROD-132,40,167.59,6703.6,94.4,Rail,Delayed,8.0,Cash,Retail,West,Yes
ORD-76249,2023/08/12,,2023-08-22,abc corp,DE,WH-Gamma,Office Supplies,PROD-992,40,331.72,13268.800000000001,66.17,Rail,On-Time,12.0,Credit Card,Wholesale,West,No
ORD-97122,,2023-03-11,2023-03-17,GlobalTech,DE,WH-Alpha,Clothing,PROD-538,88,498.43,44240.840000000004,67.23,Rail,Cancelled,9.0,Deb_Card,Corporate,West,
ORD-23124,2023/09/20,2023-09-25,2023-09-26,GlobalTech,"New York, USA",WH-Alpha,Electronics,PROD-480,3,73.57,220.70999999999998,51.75,Air,On-Time,,Net Banking,Retail,W,
ORD-11567,,2023-01-01,2023-01-06,Industrial Supplies Ltd,,WH-Gamma,Industrial Tools,PROD-758,20,13.12,262.4,92.15,Rail,Cancelled,13.0,Cash,Corporate,East,
ORD-79946,,2023-11-15,2023-11-19,INDUSTRIAL SUPPLIES LTD,DE,Main_Hub,Furniture,PROD-376,49,79.6,3900.3999999999996,27.13,RAIL  ,Cancelled,,Credit Card,Retail,East,Yes
ORD-46655,02/08/2022,2022-02-13,2022-02-20,industrial supplies ltd,DE,WH-Alpha,Industrial Tools,PROD-605,9,300.79,2707.11,,AIR  ,On-Time,0.0,Cash,Corporate,South,No
ORD-24969,10/20/2023,2023-10-22,2023-11-04,Industrial Supplies Ltd Inc,,Main_Hub,Industrial Tools,PROD-506,15,41.15,617.25,57.92,Sea,On-Time,,UPI,Retail,South,
ORD-82633,17-01-2023,2023-01-20,2023-02-02,Industrial Supplies Ltd Inc,"Shanghai, CN",WH-Gamma,Furniture,PROD-461,95,244.47,23224.65,56.65,Sea,On-Time,13.0,UPI,Wholesale,North,No
ORD-67954,03-02-2023,2023-02-06,2023-02-18,Industrial Supplies Ltd Inc,Mumbai,WH-Gamma,Clothing,PROD-197,98,62.94,6168.12,46.12,Sea,On-Time,,Cash,Retail,North,Yes
ORD-25970,2023/04/28,2023-05-01,2023-05-12,GlobalTech,"New York, USA",WH-Gamma,Electronics,PROD-285,91,,0.0,99.75,Sea,Delayed,9.0,Deb_Card,Retail,South,No
ORD-60667,2023/07/12,2023-07-16,2023-07-18,GlobalTech,"Shanghai, CN",WH-Gamma,Office Supplies,PROD-534,6,77.95,467.70000000000005,89.94,Road,Cancelled,9.0,Deb_Card,Retail,N,No
ORD-69663,11-03-2023,2023-03-13,2023-03-16,GlobalTech,"New York, USA",WH-Gamma,Office Supplies,PROD-594,94,381.66,35876.04,6.96,Sea,Cancelled,6.0,Cash,Retail,West,
ORD-19447,10-06-2023,2023-06-13,2023-06-16,abc corp,"Shanghai, CN",WH-Gamma,Industrial Tools,PROD-800,59,42.95,2534.05,73.39,Air,Delayed,2.0,Deb_Card,Corporate,East,Yes
ORD-55093,2022/08/22,2022-08-26,2022-08-26,ABC Corp Inc,FRANCE,Main_Hub,Furniture,PROD-755,10,178.98,1789.8,76.42,Rail,Cancelled,7.0,Cash,Corporate,North,Yes
ORD-77999,2023/08/28,2023-09-01,2023-09-09,APEX LOGISTICS,"London, UK",WH-Gamma,Office Supplies,PROD-922,88,73.87,6500.56,31.06,Rail,Cancelled,3.0,Cash,Retail,East,No
ORD-67176,01/27/2022,2022-01-29,2022-02-08,ApexLogistics,"Shanghai, CN",Main_Hub,Industrial Tools,PROD-764,89,20.82,1852.98,68.91,SEA  ,Delayed,,Net Banking,Retail,South,No
ORD-86943,11/12/2023,2023-11-13,2023-11-28,ABC Corp,"New York, USA",Main_Hub,Electronics,PROD-836,36,488.45,17584.2,,Rail,On-Time,-2.0,Deb_Card,Corporate,North,Yes
ORD-98150,2023/10/12,2023-10-17,2023-10-27,Industrial Supplies Ltd Inc,"Shanghai, CN",WH-Alpha,Electronics,PROD-380,28,116.04,3249.1200000000003,50.02,Rail,On-Time,14.0,Credit Card,Wholesale,South,
ORD-66420,11-07-2022,2022-07-15,2022-07-17,Industrial Supplies Ltd,DE,WH-Beta,Furniture,PROD-711,9,298.27,2684.43,26.21,Sea,On-Time,12.0,UPI,Wholesale,South,Yes
ORD-75031,,2023-09-08,,Apex Logistics Inc,"New York, USA",Main_Hub,Furniture,PROD-117,18,467.97,8423.460000000001,82.01,Road,Delayed,7.0,Cash,Corporate,South,No
ORD-96163,,2022-11-18,,industrial supplies ltd,FRANCE,WH-Alpha,Electronics,PROD-569,2,331.71,663.42,49.06,Sea,D3l@y3d,2.0,Credit Card,Corporate,East,No
ORD-26011,05/12/2022,2022-05-15,2022-06-01,Global Tech,"Shanghai, CN",WH-Gamma,Clothing,PROD-465,70,300.67,21046.9,99.52,Rail,Cancelled,4.0,Net Banking,Corporate,East,Yes
ORD-41599,10-02-2022,2022-02-14,2022-03-02,Apex Logistics Inc,"New York, USA",WH-Beta,Industrial Tools,PROD-922,54,210.95,11391.3,61.66,Air,On-Time,12.0,Net Banking,Retail,N,No
ORD-83259,,2022-08-16,,ABCCorp,"Shanghai, CN",WH-Gamma,Industrial Tools,PROD-331,48,185.33,8895.84,98.33,ROAD  ,Delayed,,UPI,Corporate,East,No
