order_id,order_date,ship_date,delivery_date,supplier_name,supplier_location,warehouse_location,product_category,product_id,quantity,unit_price,total_cost,shipping_cost,shipping_mode,delivery_status,delay_days,payment_method,customer_type,region,returned,supplier_city,supplier_country,returned_flag,payment_group,customer_segment,is_b2b
ORD-75193,2023-05-22,2023-05-25,2023-06-05,APEX LOGISTICS,"Paris, France",WH-BETA,Industrial Tools,PROD-118,73.0,412.28,30096.44,14.02,Air,Delayed,11,UPI,Wholesale,North,No,Paris,France,0,Online,B2B,1
ORD-15014,2023-02-25,2023-02-27,2023-03-03,INDUSTRIAL SUPPLIES LTD,"Shanghai, CN",WH-BETA,Furniture,PROD-318,13.0,184.63,2400.19,10.15,SEA  ,Delayed,4,Card,Retail,West,No,Shanghai,CN,0,Online,B2C,0
ORD-44803,2023-01-06,2023-01-09,2023-01-11,ApexLogistics,"New York, USA",WH-ALPHA,Furniture,PROD-429,2.0,332.59,665.18,6.92,Road,Delayed,2,UPI,Wholesale,South,No,New York,USA,0,Online,B2B,1
ORD-67549,2022-10-18,2022-10-20,2022-10-31,IndustrialSuppliesLtd,Mumbai,MAIN_HUB,Furniture,PROD-385,33.0,194.74,6426.42,32.52,Sea,On-Time,11,Card,Corporate,East,Yes,Mumbai,India,1,Online,B2B,1
ORD-96673,2023-07-30,2023-08-04,2023-08-07,Industrial Supplies Ltd Inc,"Paris, France",WH-BETA,Furniture,PROD-147,17.0,386.66,6573.22,9.89,Rail,Delayed,3,Net Banking,Wholesale,West,No,Paris,France,0,Online,B2B,1
ORD-70852,2023-03-04,2023-03-06,2023-03-13,Apex Logistics,"New York, USA",WH-ALPHA,Furniture,PROD-950,11.0,107.19,1179.09,28.93,Air,Delayed,7,Card,Wholesale,West,No,New York,USA,0,Online,B2B,1
ORD-98916,2022-06-07,2022-06-11,2022-06-25,GLOBAL TECH,Mumbai,WH-BETA,Clothing,PROD-954,60.0,74.09,4445.400000000001,66.71,Sea,Cancelled,14,Card,Retail,East,No,Mumbai,India,0,Online,B2C,0
ORD-11498,2022-01-05,2022-01-09,2022-01-25,global tech,"Paris, France",MAIN_HUB,Furniture,PROD-496,82.0,354.43,29063.26,13.09,Road,Delayed,16,Net Banking,Retail,East,No,Paris,France,0,Online,B2C,0
ORD-44816,2022-08-12,2022-08-16,2022-08-25,apex logistics,"London, UK",MAIN_HUB,Industrial Tools,PROD-377,37.0,196.23,7260.509999999999,47.53,Air,Delayed,9,Card,Corporate,North,No,London,UK,0,Online,B2B,1
ORD-39154,2023-07-03,2023-07-06,2023-07-07,Industrial Supplies Ltd Inc,Mumbai,WH-GAMMA,Furniture,PROD-253,53.0,54.18,2871.54,75.09,Sea,Cancelled,1,Net Banking,Corporate,North,No,Mumbai,India,0,Online,B2B,1
ORD-16734,2023-01-05,2023-01-09,2023-01-11,Global Tech,Mumbai,WH-BETA,Industrial Tools,PROD-863,72.0,268.19,19309.68,15.18,Sea,Cancelled,2,Net Banking,Wholesale,West,Yes,Mumbai,India,1,Online,B2B,1
ORD-90599,2022-02-25,2022-02-27,2022-03-01,ABC CORP,Mumbai,MAIN_HUB,Office Supplies,PROD-768,63.0,419.72,26442.36,45.12,Rail,On-Time,2,Card,Corporate,East,No,Mumbai,India,0,Online,B2B,1
ORD-73968,2023-04-24,2023-04-26,2023-05-07,Apex Logistics Inc,"Berlin, Germany",MAIN_HUB,Furniture,PROD-640,82.0,35.84,2938.88,75.41,Sea,Cancelled,11,Card,Retail,East,Yes,Berlin,Germany,1,Online,B2C,0
ORD-38183,2022-10-04,2022-10-05,2022-10-07,ABC Corp,"Berlin, Germany",WH-GAMMA,Industrial Tools,PROD-262,57.0,307.49,17526.93,13.6,Air,On-Time,2,COD,Wholesale,East,No,Berlin,Germany,0,Offline,B2B,1
ORD-46211,2022-03-07,2022-03-09,2022-03-18,ABC Corp Inc,"Berlin, Germany",WH-ALPHA,Office Supplies,PROD-327,0.0,254.72,0.0,74.91,RAIL  ,On-Time,9,Card,Retail,East,No,Berlin,Germany,0,Online,B2C,0
ORD-49210,2022-02-09,2022-02-12,2022-02-12,Global Tech,"London, UK",WH-GAMMA,Electronics,PROD-972,69.0,363.88,25107.72,89.87,ROAD  ,Delayed,0,COD,Retail,North,No,London,UK,0,Offline,B2C,0
ORD-72676,2023-11-05,2023-11-07,2023-11-10,GLOBAL TECH,"Shanghai, CN",WH-BETA,Furniture,PROD-468,10.0,351.57,3515.7,41.47,Air,Delayed,3,UPI,Corporate,West,No,Shanghai,CN,0,Online,B2B,1
ORD-61177,2022-05-23,2022-05-25,2022-06-10,Apex Logistics Inc,"Berlin, Germany",MAIN_HUB,Clothing,PROD-682,84.0,262.44,22044.96,44.45,Rail,Delayed,16,COD,Corporate,West,Yes,Berlin,Germany,1,Offline,B2B,1
ORD-62976,2023-09-28,2023-09-29,2023-10-08,Global Tech,"New York, USA",MAIN_HUB,Clothing,PROD-968,26.0,176.27,4583.02,73.36,SEA  ,Delayed,9,Net Banking,Wholesale,North,No,New York,USA,0,Online,B2B,1
ORD-60488,2022-09-02,2022-09-04,2022-09-10,INDUSTRIAL SUPPLIES LTD,Mumbai,WH-BETA,Electronics,PROD-612,79.0,33.24,2625.96,55.95,Air,Delayed,6,UPI,Wholesale,North,Yes,Mumbai,India,1,Online,B2B,1
ORD-18292,2023-04-17,2023-04-21,2023-05-01,Global Tech Inc,"Paris, France",WH-ALPHA,Clothing,PROD-386,70.0,445.09,31156.3,49.34,Sea,Cancelled,10,Card,Retail,East,No,Paris,France,0,Online,B2C,0
ORD-81046,2022-04-24,2022-04-29,2022-05-08,ABC Corp Inc,"Berlin, Germany",MAIN_HUB,Clothing,PROD-927,95.0,257.78,24489.1,43.11,ROAD  ,Delayed,9,COD,Wholesale,North,No,Berlin,Germany,0,Offline,B2B,1
ORD-80697,2022-12-23,2022-12-27,2022-12-28,GLOBAL TECH,"London, UK",WH-GAMMA,Furniture,PROD-645,5.0,418.4,2092.0,12.34,Road,On-Time,1,COD,Wholesale,West,Yes,London,UK,1,Offline,B2B,1
ORD-34219,2023-08-22,2023-08-25,2023-09-05,apex logistics,"Berlin, Germany",WH-ALPHA,Office Supplies,PROD-614,18.0,49.59,892.6200000000001,49.675,ROAD  ,On-Time,11,UPI,Wholesale,West,No,Berlin,Germany,0,Online,B2B,1
ORD-18161,2022-11-17,2022-11-21,2022-11-30,ApexLogistics,"London, UK",MAIN_HUB,Industrial Tools,PROD-596,51.0,464.25,23676.75,75.04,Rail,Delayed,9,Net Banking,Retail,North,No,London,UK,0,Online,B2C,0
ORD-52992,2022-07-10,2022-07-14,2022-07-16,global tech,"London, UK",MAIN_HUB,Office Supplies,PROD-507,81.0,460.13,37270.53,51.62,Road,Cancelled,2,Card,Retail,West,No,London,UK,0,Online,B2C,0
ORD-33021,2022-05-24,2022-05-27,2022-06-01,Global Tech Inc,Mumbai,WH-ALPHA,Clothing,PROD-737,28.0,43.54,1219.12,51.54,AIR  ,Delayed,5,UPI,Wholesale,East,Yes,Mumbai,India,1,Online,B2B,1
ORD-23022,2023-03-12,2023-03-16,2023-03-25,Industrial Supplies Ltd Inc,"Paris, France",WH-BETA,Industrial Tools,PROD-778,58.0,61.51,3567.58,22.33,Rail,Delayed,9,COD,Retail,North,No,Paris,France,0,Offline,B2C,0
ORD-58374,2022-09-21,2022-09-25,2022-09-27,Global Tech Inc,"Paris, France",WH-GAMMA,Clothing,PROD-180,43.0,412.56,17740.08,82.07,Rail,Cancelled,2,COD,Wholesale,West,No,Paris,France,0,Offline,B2B,1
ORD-93748,2023-08-27,2023-09-01,2023-09-06,INDUSTRIAL SUPPLIES LTD,Mumbai,MAIN_HUB,Office Supplies,PROD-650,17.0,478.29,8130.93,35.52,Rail,Delayed,5,Card,Wholesale,West,No,Mumbai,India,0,Online,B2B,1
ORD-51359,2022-01-21,2022-01-22,2022-02-08,industrial supplies ltd,"Shanghai, CN",WH-GAMMA,Electronics,PROD-835,14.0,28.1,393.4,28.79,Air,On-Time,17,UPI,Corporate,West,No,Shanghai,CN,0,Online,B2B,1
ORD-14222,2022-03-02,2022-03-07,2022-03-22,INDUSTRIAL SUPPLIES LTD,"New York, USA",WH-GAMMA,Clothing,PROD-919,60.0,205.76,12345.6,81.42,Road,Delayed,15,Card,Corporate,West,Yes,New York,USA,1,Online,B2B,1
ORD-26631,2022-05-27,2022-05-31,2022-06-02,Industrial Supplies Ltd,"Berlin, Germany",WH-GAMMA,Clothing,PROD-528,31.0,471.02,14601.62,56.5,Road,On-Time,2,COD,Corporate,N,No,Berlin,Germany,0,Offline,B2B,1
ORD-66047,2022-06-27,2022-07-02,2022-07-16,abc corp,"Berlin, Germany",WH-ALPHA,Industrial Tools,PROD-389,29.0,388.35,11262.15,33.02,Air,Cancelled,14,UPI,Corporate,East,No,Berlin,Germany,0,Online,B2B,1
ORD-31871,2022-02-09,2022-02-10,2022-02-16,ABC Corp Inc,Mumbai,MAIN_HUB,Clothing,PROD-883,90.0,223.75,20137.5,37.77,RAIL  ,Cancelled,6,Net Banking,Wholesale,North,No,Mumbai,India,0,Online,B2B,1
ORD-11330,2022-02-28,2022-03-04,2022-03-04,INDUSTRIAL SUPPLIES LTD,"Berlin, Germany",WH-GAMMA,Electronics,PROD-630,83.0,485.35,40284.05,70.97,Sea,Cancelled,0,Card,Wholesale,South,No,Berlin,Germany,0,Online,B2B,1
ORD-79767,2023-11-27,2023-11-29,2023-12-08,ABC Corp,Mumbai,WH-BETA,Industrial Tools,PROD-810,66.0,413.36,27281.76,95.98,Road,On-Time,9,COD,Wholesale,East,Yes,Mumbai,India,1,Offline,B2B,1
ORD-50327,2022-09-19,2022-09-23,2022-09-27,ABC CORP,"Berlin, Germany",WH-BETA,Industrial Tools,PROD-389,22.0,52.1,1146.2,56.14,Air,Delayed,4,Card,Retail,E,Yes,Berlin,Germany,1,Online,B2C,0
ORD-57526,2023-09-13,2023-09-18,2023-09-27,apex logistics,"Berlin, Germany",WH-ALPHA,Clothing,PROD-177,31.0,37.13,1151.03,63.97,Sea,Cancelled,9,Net Banking,Corporate,North,No,Berlin,Germany,0,Online,B2B,1
ORD-16895,2022-10-20,2022-10-22,2022-10-30,Apex Logistics,"New York, USA",WH-ALPHA,Furniture,PROD-279,58.0,44.03,2553.74,18.19,RAIL  ,Delayed,8,Card,Corporate,E,No,New York,USA,0,Online,B2B,1
ORD-52081,2023-03-23,2023-03-24,2023-03-31,Global Tech Inc,Mumbai,WH-ALPHA,Clothing,PROD-182,20.0,460.89,9217.8,67.58,Rail,Delayed,7,Net Banking,Retail,West,Yes,Mumbai,India,1,Online,B2C,0
ORD-20328,2022-05-31,2022-06-05,2022-06-14,IndustrialSuppliesLtd,"Shanghai, CN",MAIN_HUB,Electronics,PROD-343,93.0,177.73,16528.89,30.73,Sea,On-Time,9,COD,Retail,West,No,Shanghai,CN,0,Offline,B2C,0
ORD-81057,2022-12-14,2022-12-16,2022-12-30,INDUSTRIAL SUPPLIES LTD,"Shanghai, CN",WH-GAMMA,Electronics,PROD-388,77.0,118.62,9133.74,48.59,SEA  ,Cancelled,14,Card,Retail,East,Yes,Shanghai,CN,1,Online,B2C,0
ORD-35575,2022-05-25,2022-05-29,2022-06-01,Industrial Supplies Ltd,"New York, USA",WH-GAMMA,Clothing,PROD-683,56.0,187.62,10506.720000000001,66.03,Sea,On-Time,3,Net Banking,Wholesale,East,Yes,New York,USA,1,Online,B2B,1
ORD-67091,2022-06-10,2022-06-15,2022-06-23,abc corp,"Paris, France",WH-ALPHA,Industrial Tools,PROD-488,3.0,199.28,597.84,90.69,SEA  ,Delayed,8,UPI,Wholesale,West,No,Paris,France,0,Online,B2B,1
ORD-19807,2022-01-28,2022-02-01,2022-02-14,Global Tech,"New York, USA",MAIN_HUB,Clothing,PROD-458,9.0,345.12,3106.08,77.69,Rail,Cancelled,13,COD,Retail,East,No,New York,USA,0,Offline,B2C,0
ORD-20646,2023-10-21,2023-10-26,2023-10-26,Industrial Supplies Ltd Inc,Mumbai,WH-BETA,Electronics,PROD-716,32.0,212.37,6795.84,21.76,Air,Cancelled,0,UPI,Retail,South,Yes,Mumbai,India,1,Online,B2C,0
ORD-22527,2022-01-11,2022-01-13,2022-01-26,ApexLogistics,"Shanghai, CN",WH-ALPHA,Clothing,PROD-309,26.0,140.21,3645.46,10.79,Sea,On-Time,13,UPI,Wholesale,West,No,Shanghai,CN,0,Online,B2B,1
ORD-88561,2023-06-18,2023-06-19,2023-06-30,APEX LOGISTICS,"Shanghai, CN",MAIN_HUB,Furniture,PROD-875,68.0,145.31,9881.08,97.97,Sea,Delayed,11,Net Banking,Retail,West,No,Shanghai,CN,0,Online,B2C,0
ORD-81638,2023-02-11,2023-02-14,2023-02-23,global tech,Mumbai,WH-BETA,Furniture,PROD-143,99.0,128.69,12740.31,20.44,Rail,Cancelled,9,Net Banking,Corporate,West,No,Mumbai,India,0,Online,B2B,1
ORD-62923,2022-07-30,2022-08-02,2022-08-04,Industrial Supplies Ltd,"Paris, France",MAIN_HUB,Furniture,PROD-822,14.0,26.45,370.3,78.48,Sea,Delayed,2,Net Banking,Wholesale,South,Yes,Paris,France,1,Online,B2B,1
ORD-11487,2023-07-04,2023-07-09,2023-07-18,abc corp,"New York, USA",WH-BETA,Office Supplies,PROD-501,21.0,118.79,2494.59,52.74,Rail,On-Time,9,Net Banking,Corporate,N,No,New York,USA,0,Online,B2B,1
ORD-24371,2022-03-19,2022-03-23,2022-03-23,Industrial Supplies Ltd,"Paris, France",WH-BETA,Furniture,PROD-249,68.0,385.33,26202.44,62.77,Sea,On-Time,0,UPI,Retail,West,Yes,Paris,France,1,Online,B2C,0
ORD-57139,2022-11-18,2022-11-19,2022-11-28,Industrial Supplies Ltd,"London, UK",WH-BETA,Furniture,PROD-574,18.0,332.83,5990.94,94.96,SEA  ,Delayed,9,Net Banking,Retail,South,Yes,London,UK,1,Online,B2C,0
ORD-87908,2022-11-14,2022-11-19,2022-11-22,industrial supplies ltd,"New York, USA",WH-GAMMA,Clothing,PROD-246,47.0,427.24,20080.28,46.69,Sea,Delayed,3,Net Banking,Wholesale,East,No,New York,USA,0,Online,B2B,1
ORD-76507,2023-01-06,2023-01-08,2023-01-11,ABC Corp Inc,"Berlin, Germany",WH-ALPHA,Clothing,PROD-331,59.0,397.78,23469.02,88.07,Air,Cancelled,3,UPI,Retail,North,Yes,Berlin,Germany,1,Online,B2C,0
ORD-66440,2023-11-22,2023-11-24,2023-11-26,ApexLogistics,Mumbai,WH-GAMMA,Clothing,PROD-442,94.0,171.59,16129.46,51.44,Sea,Delayed,2,Card,Retail,North,No,Mumbai,India,0,Online,B2C,0
ORD-69233,2023-04-23,2023-04-25,2023-05-04,Apex Logistics Inc,"London, UK",WH-BETA,Furniture,PROD-500,18.0,56.6,1018.8,52.74,Rail,Cancelled,9,Card,Wholesale,South,No,London,UK,0,Online,B2B,1
ORD-48986,2022-01-24,2022-01-25,2022-02-11,global tech,"Shanghai, CN",WH-ALPHA,Clothing,PROD-376,66.0,334.23,22059.18,54.54,ROAD  ,Delayed,17,COD,Retail,East,Yes,Shanghai,CN,1,Offline,B2C,0
ORD-67733,2022-01-13,2022-01-15,2022-01-17,ABC Corp,"New York, USA",MAIN_HUB,Clothing,PROD-829,99.0,387.35,38347.65,66.77,Rail,Delayed,2,COD,Wholesale,North,No,New York,USA,0,Offline,B2B,1
ORD-16265,2023-11-01,2023-11-02,2023-11-06,Apex Logistics Inc,Mumbai,WH-GAMMA,Electronics,PROD-909,46.0,484.35,22280.1,40.66,Road,Cancelled,4,UPI,Corporate,N,No,Mumbai,India,0,Online,B2B,1
ORD-93386,2022-04-23,2022-04-26,2022-05-07,GLOBAL TECH,Mumbai,MAIN_HUB,Office Supplies,PROD-314,33.0,343.16,11324.28,99.24,Sea,On-Time,11,UPI,Retail,South,No,Mumbai,India,0,Online,B2C,0
ORD-68991,2023-03-08,2023-03-10,2023-03-13,IndustrialSuppliesLtd,"Paris, France",WH-ALPHA,Office Supplies,PROD-490,97.0,89.11,8643.67,83.66,Air,Cancelled,3,UPI,Retail,West,No,Paris,France,0,Online,B2C,0
ORD-15453,2023-09-07,2023-09-09,2023-09-13,GLOBAL TECH,"Shanghai, CN",WH-BETA,Clothing,PROD-191,2.0,252.36,504.72,33.6,SEA  ,On-Time,4,COD,Retail,N,Yes,Shanghai,CN,1,Offline,B2C,0
ORD-19329,2023-11-23,2023-11-25,2023-12-08,Industrial Supplies Ltd Inc,"Paris, France",WH-ALPHA,Clothing,PROD-213,2.0,15.91,31.82,31.06,Rail,Delayed,13,Net Banking,Wholesale,North,No,Paris,France,0,Online,B2B,1
ORD-20345,2022-04-20,2022-04-24,2022-05-07,apex logistics,"Berlin, Germany",MAIN_HUB,Electronics,PROD-351,24.0,255.0,6120.0,85.14,RAIL  ,Delayed,13,Card,Retail,North,Yes,Berlin,Germany,1,Online,B2C,0
ORD-26901,2023-07-11,2023-07-15,2023-07-17,GLOBAL TECH,"New York, USA",WH-BETA,Office Supplies,PROD-966,64.0,96.33,6165.12,49.43,Sea,Cancelled,2,Card,Wholesale,East,No,New York,USA,0,Online,B2B,1
ORD-10866,2022-07-19,2022-07-21,2022-07-27,Global Tech,"Shanghai, CN",MAIN_HUB,Office Supplies,PROD-630,3.0,460.86,1382.58,27.77,Road,Cancelled,6,Card,Retail,West,No,Shanghai,CN,0,Online,B2C,0
ORD-28198,2022-08-11,2022-08-14,2022-08-26,Apex Logistics,"Shanghai, CN",WH-ALPHA,Industrial Tools,PROD-914,50.0,81.41,4070.5,69.47,Sea,Cancelled,12,Card,Retail,East,Yes,Shanghai,CN,1,Online,B2C,0
ORD-61451,2023-01-26,2023-01-28,2023-02-06,GlobalTech,"Berlin, Germany",WH-GAMMA,Industrial Tools,PROD-646,40.0,151.24,6049.6,52.14,RAIL  ,Delayed,9,UPI,Wholesale,E,No,Berlin,Germany,0,Online,B2B,1
ORD-20527,2023-11-28,2023-11-30,2023-12-04,Apex Logistics Inc,"Shanghai, CN",WH-GAMMA,Clothing,PROD-585,47.0,280.13,13166.11,64.98,Sea,Delayed,4,Net Banking,Retail,West,No,Shanghai,CN,0,Online,B2C,0
ORD-83519,2023-12-02,2023-12-05,2023-12-21,apex logistics,"Shanghai, CN",WH-GAMMA,Clothing,PROD-159,87.0,132.63,11538.81,7.34,Road,Cancelled,16,COD,Wholesale,East,No,Shanghai,CN,0,Offline,B2B,1
ORD-48654,2022-08-21,2022-08-25,2022-09-06,INDUSTRIAL SUPPLIES LTD,Mumbai,WH-GAMMA,Industrial Tools,PROD-824,98.0,410.29,40208.420000000006,36.9,Road,Delayed,12,Card,Wholesale,West,No,Mumbai,India,0,Online,B2B,1
ORD-93886,2022-12-17,2022-12-19,2022-12-21,GlobalTech,"New York, USA",WH-GAMMA,Furniture,PROD-428,15.0,114.36,1715.4,85.86,Rail,On-Time,2,Card,Retail,South,No,New York,USA,0,Online,B2C,0
ORD-53480,2023-01-21,2023-01-23,2023-02-11,APEX LOGISTICS,"Paris, France",WH-BETA,Office Supplies,PROD-580,36.0,439.35,15816.6,85.17,Rail,Cancelled,19,UPI,Corporate,West,No,Paris,France,0,Online,B2B,1
ORD-36365,2023-07-27,2023-07-29,2023-08-06,industrial supplies ltd,"Paris, France",WH-ALPHA,Electronics,PROD-205,90.0,335.38,30184.2,6.07,Road,Delayed,8,Net Banking,Retail,N,No,Paris,France,0,Online,B2C,0
ORD-73517,2023-05-14,2023-05-15,2023-05-22,Global Tech Inc,Mumbai,WH-ALPHA,Clothing,PROD-964,64.0,79.37,5079.68,99.57,Sea,Cancelled,7,UPI,Wholesale,South,No,Mumbai,India,0,Online,B2B,1
ORD-71000,2022-05-29,2022-05-30,2022-06-08,ABCCorp,"Shanghai, CN",MAIN_HUB,Industrial Tools,PROD-542,8.0,64.81,518.48,26.45,Rail,Delayed,9,Card,Retail,North,No,Shanghai,CN,0,Online,B2C,0
ORD-28634,2022-10-14,2022-10-16,2022-10-29,ABCCorp,"New York, USA",WH-GAMMA,Electronics,PROD-265,43.0,404.6,17397.8,64.35,Rail,Cancelled,13,Net Banking,Wholesale,North,No,New York,USA,0,Online,B2B,1
ORD-11658,2022-05-29,2022-05-31,2022-06-05,Apex Logistics,"New York, USA",WH-GAMMA,Industrial Tools,PROD-957,72.0,156.15,11242.8,60.22,Air,Delayed,5,COD,Retail,W,Yes,New York,USA,1,Offline,B2C,0
ORD-43202,2023-06-10,2023-06-12,2023-06-21,INDUSTRIAL SUPPLIES LTD,Mumbai,MAIN_HUB,Industrial Tools,PROD-735,57.0,190.39,10852.23,63.78,Road,Delayed,9,Card,Corporate,W,No,Mumbai,India,0,Online,B2B,1
ORD-71344,2023-07-04,2023-07-08,2023-07-22,apex logistics,"London, UK",MAIN_HUB,Furniture,PROD-619,66.0,143.02,9439.320000000002,21.45,RAIL  ,Delayed,14,Card,Wholesale,E,No,London,UK,0,Online,B2B,1
ORD-12125,2022-12-12,2022-12-14,2022-12-27,ABC CORP,"Shanghai, CN",MAIN_HUB,Clothing,PROD-386,77.0,372.74,28700.98,58.41,Sea,Cancelled,13,Net Banking,Wholesale,East,No,Shanghai,CN,0,Online,B2B,1
ORD-81228,2022-10-19,2022-10-21,2022-10-26,global tech,"London, UK",WH-GAMMA,Electronics,PROD-609,49.0,46.64,2285.36,83.78,Air,Cancelled,5,Card,Wholesale,West,No,London,UK,0,Online,B2B,1
ORD-41348,2022-04-22,2022-04-24,2022-05-06,ABCCorp,"Berlin, Germany",WH-ALPHA,Electronics,PROD-850,78.0,301.81,23541.18,62.49,Road,Cancelled,12,COD,Corporate,South,No,Berlin,Germany,0,Offline,B2B,1
ORD-14763,2022-12-31,2023-01-01,2023-01-03,Apex Logistics,"New York, USA",WH-GAMMA,Industrial Tools,PROD-482,48.0,281.67,13520.16,55.95,Air,On-Time,2,Card,Wholesale,East,No,New York,USA,0,Online,B2B,1
ORD-75916,2023-03-20,2023-03-23,2023-03-30,apex logistics,"Berlin, Germany",MAIN_HUB,Furniture,PROD-409,86.0,469.29,40358.94,51.36,Sea,Cancelled,7,Card,Corporate,West,No,Berlin,Germany,0,Online,B2B,1
ORD-93717,2022-04-10,2022-04-12,2022-04-21,Global Tech,"New York, USA",WH-GAMMA,Furniture,PROD-615,92.0,411.3,37839.6,29.22,Air,On-Time,9,Card,Corporate,N,No,New York,USA,0,Online,B2B,1
ORD-53540,2022-12-29,2022-12-31,2023-01-09,abc corp,"Shanghai, CN",WH-ALPHA,Electronics,PROD-604,50.0,126.37,6318.5,30.56,Air,Delayed,9,Net Banking,Wholesale,East,No,Shanghai,CN,0,Online,B2B,1
ORD-59131,2023-09-04,2023-09-09,2023-09-09,abc corp,"New York, USA",WH-BETA,Clothing,PROD-145,65.0,167.28,10873.2,40.21,Rail,On-Time,0,UPI,Corporate,South,Yes,New York,USA,1,Online,B2B,1
ORD-21114,2023-08-11,2023-08-16,2023-08-18,Industrial Supplies Ltd,Mumbai,WH-ALPHA,Furniture,PROD-856,52.0,322.28,16758.559999999998,51.5,Road,Delayed,2,Card,Corporate,South,No,Mumbai,India,0,Online,B2B,1
ORD-61990,2023-02-06,2023-02-08,2023-02-09,Global Tech Inc,"London, UK",MAIN_HUB,Industrial Tools,PROD-920,41.0,365.93,15003.13,71.66,Air,Cancelled,1,COD,Retail,West,Yes,London,UK,1,Offline,B2C,0
ORD-65057,2022-04-28,2022-04-30,2022-05-04,global tech,Mumbai,WH-BETA,Electronics,PROD-682,96.0,191.4,18374.4,50.57,SEA  ,Delayed,4,UPI,Retail,South,No,Mumbai,India,0,Online,B2C,0
ORD-33218,2022-09-05,2022-09-08,2022-09-09,GLOBAL TECH,"Shanghai, CN",WH-BETA,Clothing,PROD-540,74.0,159.93,11834.82,53.33,Rail,Delayed,1,UPI,Retail,North,Yes,Shanghai,CN,1,Online,B2C,0
ORD-47072,2022-02-16,2022-02-18,2022-02-24,GlobalTech,"Paris, France",WH-GAMMA,Office Supplies,PROD-361,59.0,24.78,1462.02,61.61,Air,Delayed,6,Net Banking,Retail,East,No,Paris,France,0,Online,B2C,0
ORD-26821,2023-09-08,2023-09-11,2023-09-21,Apex Logistics,"Paris, France",WH-BETA,Clothing,PROD-521,61.0,106.43,6492.2300000000005,59.05,Road,Delayed,10,UPI,Retail,North,Yes,Paris,France,1,Online,B2C,0
ORD-98254,2023-03-08,2023-03-13,2023-03-14,global tech,"New York, USA",WH-BETA,Office Supplies,PROD-220,69.0,316.42,21832.98,29.13,Road,On-Time,1,Card,Wholesale,N,No,New York,USA,0,Online,B2B,1
ORD-18968,2022-06-06,2022-06-08,2022-06-13,global tech,"Berlin, Germany",MAIN_HUB,Industrial Tools,PROD-373,65.0,133.13,8653.449999999999,60.14,RAIL  ,On-Time,5,Card,Corporate,South,No,Berlin,Germany,0,Online,B2B,1
ORD-82340,2022-05-29,2022-05-30,2022-06-09,GLOBAL TECH,"Berlin, Germany",WH-BETA,Furniture,PROD-484,69.0,105.63,7288.469999999999,90.41,Rail,On-Time,10,Net Banking,Retail,South,Yes,Berlin,Germany,1,Online,B2C,0
ORD-27575,2022-03-13,2022-03-14,2022-03-24,Global Tech,"New York, USA",WH-ALPHA,Clothing,PROD-687,50.0,77.04,3852.000000000001,28.85,SEA  ,On-Time,10,Card,Corporate,North,No,New York,USA,0,Online,B2B,1
ORD-61987,2023-05-20,2023-05-22,2023-05-29,industrial supplies ltd,"Paris, France",WH-GAMMA,Office Supplies,PROD-724,4.0,146.46,585.84,50.94,Sea,Delayed,7,COD,Wholesale,East,No,Paris,France,0,Offline,B2B,1
ORD-68335,2022-07-15,2022-07-17,2022-07-23,global tech,"New York, USA",MAIN_HUB,Clothing,PROD-386,65.0,198.76,12919.4,72.75,Air,Delayed,6,Card,Corporate,South,No,New York,USA,0,Online,B2B,1
ORD-77017,2023-01-02,2023-01-04,2023-01-22,Apex Logistics,"New York, USA",WH-GAMMA,Office Supplies,PROD-626,72.0,363.91,26201.52,51.73,RAIL  ,On-Time,18,Card,Corporate,West,No,New York,USA,0,Online,B2B,1
ORD-30131,2022-01-10,2022-01-12,2022-01-13,ABC CORP,"Paris, France",MAIN_HUB,Industrial Tools,PROD-924,36.0,351.21,12643.56,15.53,Sea,Delayed,1,Card,Wholesale,South,No,Paris,France,0,Online,B2B,1
ORD-90610,2023-11-01,2023-11-03,2023-11-05,ABC Corp Inc,"New York, USA",MAIN_HUB,Electronics,PROD-910,85.0,73.29,6229.650000000001,19.51,Sea,Delayed,2,COD,Corporate,South,No,New York,USA,0,Offline,B2B,1
ORD-27758,2023-10-07,2023-10-08,2023-10-15,IndustrialSuppliesLtd,Mumbai,WH-ALPHA,Clothing,PROD-624,14.0,135.79,1901.06,94.57,Rail,Cancelled,7,Net Banking,Corporate,South,Yes,Mumbai,India,1,Online,B2B,1
ORD-92890,2022-04-21,2022-04-23,2022-04-26,ABC Corp Inc,"Shanghai, CN",MAIN_HUB,Furniture,PROD-991,53.0,153.05,8111.650000000001,55.95,Air,On-Time,3,Card,Wholesale,East,No,Shanghai,CN,0,Online,B2B,1
ORD-93634,2022-07-16,2022-07-18,2022-07-27,ABCCorp,"Paris, France",WH-BETA,Furniture,PROD-460,65.0,90.15,5859.75,70.99,Rail,Delayed,9,COD,Wholesale,South,No,Paris,France,0,Offline,B2B,1
ORD-68830,2023-11-04,2023-11-06,2023-11-12,IndustrialSuppliesLtd,"London, UK",WH-GAMMA,Electronics,PROD-514,17.0,472.11,8025.87,77.91,Sea,Delayed,6,Card,Corporate,East,Yes,London,UK,1,Online,B2B,1
